SID,DID,TID,VILL_CODE,C_CODE01,NAME,UID,CENSUS_COD,STATE,DISTRICT,SUB_DIST,TOWN_VILL,WARD,EB,LEVEL,NAME_1,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,NON_WORK_P,NON_WORK_M,NON_WORK_F,ST_CODE,DIST_CODE,THSIL_CODE,BLOCK_CODE,V_CT_CODE,VILL_NAME,AREA,T_HH,T_P,T_M,T_F,SC_P,SC_M,SC_F,ST_P,ST_M,ST_F,EDU_FAC,P_SCH,RANG_P_SCH,M_SCH,RANG_M_SCH,S_SCH,S_S_SCH,COLLEGE,RANG_COLL,IND_SCH,TR_SCH,ADLT_LT_CT,OTH_SCH,MEDI_FAC,ALL_HOSP,RANG_ALL,AYU_HOSP,UN_HOSP,HOM_HOSP,ALL_DISP,AYU_DISP,UN_DISP,HOM_DISP,MCW_CNTR,RANG_MCW,M_HOME,CWC,H_CNTR,PH_CNTR,RANG_PHC,PHS_CNT,FWC_CNTR,TB_CLN,N_HOME,RMP,SMP,CHW,OTH_CNTR,DRNK_WAT_F,RANG_WAT_F,TAP,WELL,TANK,TUBEWELL,HANDPUMP,RIVER,CANAL,LAKE,SPRING,OTHER,SOU_SUMM,RANG_SS,SS_CODE,P_T_FAC,POST_OFF,RANG_PO,TELE_OFF,POST_TELE,PHONE,RANG_PHONE,COMM_FAC,BS_FAC,RANG_BS,RS_FAC,RANG_RS,NW_FAC,RANG_NW,BANK_FAC,COMM_BANK,RANG_COMM,COOP_BANK,RANG_COOP,CRSOC_FAC,AC_SOC,RANG_ACS,NAC_SOC,RANG_NAC,OTHER_SOC,RANG_OTH,RC_FAC,C_V_HALL,RANG_CV,SP_CL_FAC,RANG_SPCL,ST_AU_FAC,RANG_STAU,APP_PR,APP_MR,APP_FP,APP_NAVRIV,APP_NAVCAN,APP_NW,NEAR_TOWN,DIST_TOWN,POWER_SUPL,POWER_DOM,POWER_AGR,POWER_OTH,POWER_ALL,PAP_MAG,NEWS_PAP,MAGAZINE,A_INCEXP,TOT_INC,TOT_EXP,MAN_COMM1,MAN_COMM2,MAN_COMM3,LAND_FORES,CANAL_GOVT,CANAL_PVT,WELL_WO_EL,WELL_W_EL,TW_WO_EL,TW_W_EL,TANK_IRR,RIVER_IRR,LAKE_IRR,W_FALL,OTH_IRR,TOT_IRR,UN_IRR,CULT_WASTE,AREA_NA_CU
"28","17","0051","02144100","2817005102144100",Kanagala,"570256",2.82e+15,"28","17","51","2144100","0","0",VILLAGE,Kanagala,Rural,"1925","7268","3632","3636","859","460","399","288","139","149","163","74","89","4164","2316","1848","3104","1316","1788","3675","2209","1466","3047","2093","954","390","318","72","1574","944","630","333","196","137","750","635","115","628","116","512","60","27","33","488","57","431","26","5","21","54","27","27","3593","1423","2170","28","17","51","51","2144100",KANAGALA,"1249","1925","7268","3632","3636","288","139","149","163","74","89","1","10","0","2","0","1","0","0","2","0","0","0","8","1","0","1","0","0","0","0","0","0","0","0","3","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","1","0","3","1","1","0","0","2","2","0","1","0","3","0","3","1","2","0","0","3","0","3","1","2","2","2","2","2",REPALLE,"17","1","0","0","0","1","1",N,,"1","863597","78941",RICE,,,0,1097,"0",0,0,"0",1.21,0,0,"0","0","0",1098.21,6.88,0,140.42
"28","17","0051","02144000","2817005102144000",Gudavalli,"570281",2.82e+15,"28","17","51","2144000","0","0",VILLAGE,Gudavalli,Rural,"1153","3785","1847","1938","368","161","207","1050","519","531","173","85","88","2333","1219","1114","1452","628","824","1854","1126","728","1718","1100","618","341","329","12","972","466","506","10","7","3","395","298","97","136","26","110","1","1","0","109","12","97","0","0","0","26","13","13","1931","721","1210","28","17","51","51","2144000",GUDAVALLI,"1299","1153","3785","1847","1938","1050","519","531","173","85","88","1","5","0","2","0","2","0","0","2","1","0","0","4","1","0","2","0","0","0","0","0","0","0","0","3","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","2","0","3","1","1","0","0","2","1","1","0","0","3","1","0","1","1","0","0","3","0","3","1","2","2","2","2","2",REPALLE,"20","1","0","0","0","1","1",N,,"1","719577","643593",RICE,,,0,1106.82,"0",0,0,"0",1.21,0,0,"0","0","0",1108.43,6.47,0,176.04
"28","17","0051","02143900","2817005102143900",Nadimpalle,"570343",2.82e+15,"28","17","51","2143900","0","0",VILLAGE,Nadimpalle,Rural,"777","2585","1250","1335","229","114","115","374","179","195","11","4","7","1405","729","676","1180","521","659","1377","765","612","1357","755","602","221","178","43","914","416","498","15","10","5","207","151","56","20","10","10","0","0","0","12","3","9","0","0","0","8","7","1","1208","485","723","28","17","51","51","2143900",NADIMPALLE,"520","777","2585","1250","1335","374","179","195","11","4","7","1","5","0","0","1","0","0","0","2","0","0","0","3","1","0","2","0","0","0","0","0","0","0","0","3","0","0","0","0","2","1","0","0","0","0","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","0","3","2","0","2","0","2","1","1","0","0","3","0","3","2","0","1","0","3","0","3","1","2","2","2","2","2",PONNUR,"20","1","0","0","0","1","1",N,,"2","0","0",RICE,,,0,428.16,"0",0,0,"0",0,0,0,"0","0","10",437.87,22.66,0,58.27
"28","17","0057","02149500","2817005702149500",Karumuru,"570361",2.82e+15,"28","17","57","2149500","0","0",,PARISAPADU,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","17","57","57","2149500",PARISAPADU,"113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0",,,"0","0","0",,,,0,93.07,"0",0,0,"0",0,0,0,"0","0","0",93.07,2.83,0,17.1
"28","17","0057","02149600","2817005702149600",Karumuru,"570384",2.82e+15,"28","17","57","2149600","0","0",VILLAGE,Karumuru,Rural,"758","2678","1315","1363","297","134","163","532","263","269","103","52","51","1345","761","584","1333","554","779","1514","851","663","1459","836","623","195","162","33","959","484","475","27","9","18","278","181","97","55","15","40","5","2","3","35","7","28","11","3","8","4","3","1","1164","464","700","28","17","57","57","2149600",KARUMURU,"361","758","2678","1315","1363","532","263","269","103","52","51","1","2","0","0","1","0","0","0","2","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","3","1","0","0","0","1","0","0","0","1","0","1","2","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","15","0","1","1","0","2","1","0","3","2","0","2","0","2","1","1","0","0","3","0","3","2","0","2","0","2","0","3","1","2","2","2","2","2",REPALLE,"5","1","0","0","0","1","1",N,M,"2","0","0",PADDY,BLACKGRAM,,0,277.61,"0",0,0,"0",0,0,0,"0","0","0",277.61,4.85,8,70.54
"28","17","0056","02148300","2817005602148300",Peddavaram,"570387",2.82e+15,"28","17","56","2148300","0","0",VILLAGE,Peddavaram,Rural,"452","1579","789","790","147","83","64","300","149","151","3","1","2","969","501","468","610","288","322","945","499","446","815","465","350","201","197","4","385","214","171","0","0","0","229","54","175","130","34","96","3","3","0","102","30","72","1","0","1","24","1","23","634","290","344","28","17","56","56","2148300",PEDDAVARAM,"471","452","1579","789","790","300","149","151","3","1","2","1","2","0","0","1","0","0","0","2","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","2","1","2","2","2","2","2","2","2","2",,"0",,"1","1","0","0","0","4","0","1","1","0","2","2","0","3","2","0","1","0","3","2","0","2","0","3","0","3","2","0","1","0","3","0","3","1","2","2","2","2","2",REPALLE,"17","1","0","0","0","1","1",N,,"1","85885","94776",,,,0,158.63,"0",0,0,"0",0,0,0,"0","0","0",158.63,4.04,279.2,29.13
"28","17","0051","02143800","2817005102143800",Ponnapalle,"570388",2.82e+15,"28","17","51","2143800","0","0",VILLAGE,Ponnapalle,Rural,"820","2980","1484","1496","310","150","160","8","2","6","280","128","152","1274","788","486","1706","696","1010","1902","995","907","1696","943","753","154","100","54","1376","710","666","6","1","5","160","132","28","206","52","154","0","0","0","201","48","153","0","0","0","5","4","1","1078","489","589","28","17","51","51","2143800",PONNAPALLE,"671","820","2980","1484","1496","8","2","6","280","128","152","1","3","0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","3","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","0","3","2","0","1","0","1","1","0","1","3","0","2","0","2","0","1","0","3","0","3","1","2","2","2","2","2",PONNUR,"18","1","0","0","0","1","1",N,,"1","136038","104822",,,,0,365.43,"0",0,0,"0",0.81,0,0,"0","0","32",397.81,25.09,190,57.47
"28","17","0056","02148400","2817005602148400",Thotapalle,"570402",2.82e+15,"28","17","56","2148400","0","0",VILLAGE,Thotapalle,Rural,"321","991","511","480","80","40","40","434","229","205","51","24","27","593","347","246","398","164","234","627","331","296","568","305","263","25","17","8","452","226","226","7","2","5","84","60","24","59","26","33","2","2","0","10","5","5","22","4","18","25","15","10","364","180","184","28","17","56","56","2148400",THOTAPALLE,"473","321","991","511","480","434","229","205","51","24","27","1","3","0","0","1","0","0","0","2","0","0","0","0","1","0","3","0","0","0","0","1","0","0","0","3","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","18","0","1","1","0","2","2","0","3","2","0","1","0","3","2","0","1","0","3","0","3","2","0","1","0","3","0","3","1","2","2","2","2","2",REPALLE,"16","1","0","0","0","1","1",N,,"2","0","0",,,,0,401.04,"0",0,0,"0",0,0,0,"0","0","0",401.04,4.04,0,67.58
"28","17","0051","02143700","2817005102143700",Arumbaka,"570406",2.82e+15,"28","17","51","2143700","0","0",VILLAGE,Arumbaka,Rural,"4732","17786","8987","8799","1965","988","977","1912","973","939","1026","529","497","11288","6361","4927","6498","2626","3872","8513","5212","3301","7560","4955","2605","1101","765","336","3068","1590","1478","620","351","269","2771","2249","522","953","257","696","23","9","14","772","172","600","35","5","30","123","71","52","9273","3775","5498","28","17","51","51","2143700",ARUMBAKA,"1374","4732","17786","8987","8799","1912","973","939","1026","529","497","1","17","0","3","0","2","1","1","0","0","0","0","11","1","2","0","0","0","0","0","0","0","1","0","3","0","0","0","0","1","3","0","0","9","4","0","0","0","1","0","1","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","1","1","0","1","1","0","2","3","0","3","1","3","0","1","0","2","0","1","0","3","0","3","1","4","0","0","3","0","3","1","2","2","2","2","2",PONNUR,"15","1","0","0","0","1","1",N,M,"1","117652","110333",RICE,,,0,1086.58,"0",0,0,"0",1.21,0,0,"0","0","11",1098.31,23.07,14,238.36
"28","17","0051","02144200","2817005102144200",Rajavolu,"570414",2.82e+15,"28","17","51","2144200","0","0",VILLAGE,Rajavolu,Rural,"1046","3725","1820","1905","365","177","188","222","116","106","19","9","10","2047","1185","862","1678","635","1043","2291","1138","1153","2144","1101","1043","127","89","38","1343","592","751","269","129","140","405","291","114","147","37","110","3","1","2","107","22","85","23","6","17","14","8","6","1434","682","752","28","17","51","51","2144200",RAJAVOLU,"672","1046","3725","1820","1905","222","116","106","19","9","10","1","4","0","1","0","1","0","0","2","0","0","0","3","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","1","1","0","0","0","3","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","0","3","2","0","3","0","3","1","1","0","0","3","0","3","2","0","1","0","3","0","3","1","2","2","2","2","2",REPALLE,"20","1","0","0","0","1","1",N,,"1","236940","233672",,,,0,554.42,"0",0,0,"0",0,0,0,"0","0","5",559.68,8.9,23,79.72
