SID,DID,TID,VILL_CODE,C_CODE01,NAME,UID,CENSUS_COD,STATE,DISTRICT,SUB_DIST,TOWN_VILL,WARD,EB,LEVEL,NAME_1,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,NON_WORK_P,NON_WORK_M,NON_WORK_F,ST_CODE,DIST_CODE,THSIL_CODE,BLOCK_CODE,V_CT_CODE,VILL_NAME,AREA,T_HH,T_P,T_M,T_F,SC_P,SC_M,SC_F,ST_P,ST_M,ST_F,EDU_FAC,P_SCH,RANG_P_SCH,M_SCH,RANG_M_SCH,S_SCH,S_S_SCH,COLLEGE,RANG_COLL,IND_SCH,TR_SCH,ADLT_LT_CT,OTH_SCH,MEDI_FAC,ALL_HOSP,RANG_ALL,AYU_HOSP,UN_HOSP,HOM_HOSP,ALL_DISP,AYU_DISP,UN_DISP,HOM_DISP,MCW_CNTR,RANG_MCW,M_HOME,CWC,H_CNTR,PH_CNTR,RANG_PHC,PHS_CNT,FWC_CNTR,TB_CLN,N_HOME,RMP,SMP,CHW,OTH_CNTR,DRNK_WAT_F,RANG_WAT_F,TAP,WELL,TANK,TUBEWELL,HANDPUMP,RIVER,CANAL,LAKE,SPRING,OTHER,SOU_SUMM,RANG_SS,SS_CODE,P_T_FAC,POST_OFF,RANG_PO,TELE_OFF,POST_TELE,PHONE,RANG_PHONE,COMM_FAC,BS_FAC,RANG_BS,RS_FAC,RANG_RS,NW_FAC,RANG_NW,BANK_FAC,COMM_BANK,RANG_COMM,COOP_BANK,RANG_COOP,CRSOC_FAC,AC_SOC,RANG_ACS,NAC_SOC,RANG_NAC,OTHER_SOC,RANG_OTH,RC_FAC,C_V_HALL,RANG_CV,SP_CL_FAC,RANG_SPCL,ST_AU_FAC,RANG_STAU,APP_PR,APP_MR,APP_FP,APP_NAVRIV,APP_NAVCAN,APP_NW,NEAR_TOWN,DIST_TOWN,POWER_SUPL,POWER_DOM,POWER_AGR,POWER_OTH,POWER_ALL,PAP_MAG,NEWS_PAP,MAGAZINE,A_INCEXP,TOT_INC,TOT_EXP,MAN_COMM1,MAN_COMM2,MAN_COMM3,LAND_FORES,CANAL_GOVT,CANAL_PVT,WELL_WO_EL,WELL_W_EL,TW_WO_EL,TW_W_EL,TANK_IRR,RIVER_IRR,LAKE_IRR,W_FALL,OTH_IRR,TOT_IRR,UN_IRR,CULT_WASTE,AREA_NA_CU
"28","18","0030","02203800","2818003002203800",Maddirala Muppalla,"571231",2.82e+15,"28","18","30","2203800","0","0",VILLAGE,Maddirala Muppalla,Rural,"468","1656","810","846","161","88","73","540","272","268","33","12","21","951","522","429","705","288","417","957","503","454","922","494","428","347","258","89","397","175","222","6","5","1","172","56","116","35","9","26","13","3","10","13","5","8","1","0","1","8","1","7","699","307","392","28","18","30","30","2203800",MADDIRALA MUPPALLA,"740","468","1656","810","846","540","272","268","33","12","21","1","4","0","1","0","1","0","0","3","0","0","4","0","2","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","1","1","2","2","2","2","2","2","2","2",,"0",,"1","1","0","0","0","0","3","1","1","0","2","2","2","3","2","0","2","0","2","1","1","0","0","3","1","0","2","0","2","0","3","0","3","1","2","2","2","2","2",ONGOLE,"33","1","0","0","0","1","1",N,M,"1","94810","85210",,,,0,0,"0",0,0,"0",0,0,0,"0","0","36",35.6,539.4,2,163
"28","18","0030","02203900","2818003002203900",Edumudi,"571295",2.82e+15,"28","18","30","2203900","0","0",VILLAGE,Edumudi,Rural,"761","2824","1378","1446","287","144","143","949","484","465","26","11","15","1709","945","764","1115","433","682","1550","847","703","1532","837","695","367","248","119","939","460","479","13","4","9","213","125","88","18","10","8","1","0","1","5","0","5","1","0","1","11","10","1","1274","531","743","28","18","30","30","2203900",EDUMUDI,"613","761","2824","1378","1446","949","484","465","26","11","15","1","2","0","1","0","1","0","0","3","0","0","19","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","3","1","0","0","0","1","0","0","0","1","0","1","1","2","2","2","2","2","2","2","2",,"0",,"1","1","0","0","0","22","0","1","1","0","2","2","2","3","1","1","0","0","2","1","1","0","1","0","0","3","2","0","2","0","3","0","3","1","2","2","2","2","2",ONGOLE,"30","1","0","0","0","1","1",N,M,"1","253634","194836",,,,0,39,"0",0,0,"0",0,0,0,"0","0","0",39,550,0,24
"28","18","0030","02204000","2818003002204000",Mattigunta,"571337",2.82e+15,"28","18","30","2204000","0","0",VILLAGE,Mattigunta,Rural,"285","1025","518","507","91","48","43","444","226","218","49","25","24","564","330","234","461","188","273","645","335","310","645","335","310","193","99","94","414","209","205","1","0","1","37","27","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","380","183","197","28","18","30","30","2204000",MATTIGUNTA,"989","285","1025","518","507","444","226","218","49","25","24","1","2","0","0","2","0","0","0","3","0","0","4","0","2","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","1","1","2","2","2","2","2","2","2","2",,"0",,"1","0","2","0","0","12","0","1","1","0","2","2","2","3","2","0","2","0","2","1","1","0","0","3","0","3","2","0","2","0","3","0","3","1","2","2","2","2","2",ONGOLE,"28","1","0","0","0","1","1",N,M,"1","100843","93184",,,,0,285,"0",0,0,"0",0,0,0,"0","0","0",285,540,0,164
"28","18","0031","02204600","2818003102204600",Gadiyapudi,"571360",2.82e+15,"28","18","31","2204600","0","0",VILLAGE,Gadiyapudi,Rural,"330","1358","698","660","174","96","78","763","392","371","9","6","3","739","459","280","619","239","380","830","423","407","801","415","386","197","119","78","507","261","246","0","0","0","97","35","62","29","8","21","1","0","1","25","7","18","0","0","0","3","1","2","528","275","253","28","18","31","31","2204600",GADIYAPUDI,"541","330","1358","698","660","763","392","371","9","6","3","1","1","0","0","2","0","0","0","3","0","0","16","0","2","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","2","1","2","2","1","1","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","2","3","2","0","2","0","3","1","1","0","3","0","0","3","2","0","3","0","3","0","3","1","2","2","2","2","2",ONGOLE,"26","1","0","0","0","1","1",N,M,"2","0","0",CHILLIES,COTTON,,0,0,"0",0,2,"0",0,0,134,"0","0","0",136,267,31,107
"28","18","0030","02202700","2818003002202700",Kothakota,"571376",2.82e+15,"28","18","30","2202700","0","0",VILLAGE,Kothakota,Rural,"468","1805","900","905","175","98","77","906","457","449","26","17","9","1141","672","469","664","228","436","1176","580","596","487","364","123","251","175","76","127","92","35","0","0","0","109","97","12","689","216","473","60","7","53","607","205","402","3","0","3","19","4","15","629","320","309","28","18","30","30","2202700",KOTHAKOTA,"1046","468","1805","900","905","906","457","449","26","17","9","1","2","0","1","0","0","0","0","2","0","0","16","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","2","1","0","0","0","0","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","2","3","2","0","2","0","2","1","1","0","0","3","0","3","2","0","2","0","3","0","3","1","2","2","2","2","2",ONGOLE,"22","1","0","0","0","1","1",N,,"1","60443","48210",,,,0,0,"0",0,1,"0",0,0,0,"0","0","0",1,544.6,0,500.4
"28","18","0031","02204500","2818003102204500",Garlapadu,"571379",2.82e+15,"28","18","31","2204500","0","0",VILLAGE,Garlapadu,Rural,"161","761","398","363","102","53","49","285","150","135","0","0","0","306","207","99","455","191","264","376","236","140","271","234","37","134","132","2","129","95","34","0","0","0","8","7","1","105","2","103","4","0","4","99","0","99","0","0","0","2","2","0","385","162","223","28","18","31","31","2204500",GARLAPADU,"448","161","761","398","363","285","150","135","0","0","0","1","1","0","0","1","0","0","0","3","0","0","8","0","2","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","2","3","2","0","1","0","3","2","0","1","0","3","0","3","2","0","3","0","3","0","3","1","2","2","2","2","2",ONGOLE,"26","1","0","0","0","1","1",N,M,"2","0","0",CHILLIES,COTTON,,0,55.06,"0",0,0,"0",0,0,0,"0","0","0",55.06,268.62,4,120.31
"28","18","0030","02203600","2818003002203600",Kandlagunta,"571385",2.82e+15,"28","18","30","2203600","0","0",VILLAGE,Kandlagunta,Rural,"931","3867","1979","1888","374","190","184","1735","900","835","25","15","10","2398","1422","976","1469","557","912","2454","1251","1203","2431","1243","1188","738","384","354","1576","767","809","2","2","0","115","90","25","23","8","15","13","5","8","4","0","4","1","0","1","5","3","2","1413","728","685","28","18","30","30","2203600",KANDLAGUNTA,"3447","931","3867","1979","1888","1735","900","835","25","15","10","1","4","0","1","0","0","0","0","3","0","0","37","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","2","1","0","0","0","0","0","0","0","1","0","1","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","2","2","3","2","0","2","0","2","1","2","0","3","0","0","3","2","0","3","0","3","0","3","1","2","2","2","2","2",ONGOLE,"26","1","0","0","0","1","1",N,M,"1","90810","88640",,,,0,0,"0",13,0,"0",0,0,0,"0","0","0",13,3019.2,0,414.8
"28","18","0031","02204700","2818003102204700",Annangi,"571387",2.82e+15,"28","18","31","2204700","0","0",VILLAGE,Annangi,Rural,"645","2631","1316","1315","348","169","179","738","371","367","69","39","30","1205","746","459","1426","570","856","1485","815","670","1238","708","530","394","227","167","591","271","320","30","14","16","223","196","27","247","107","140","27","12","15","194","90","104","18","2","16","8","3","5","1146","501","645","28","18","31","31","2204700",ANNANGI,"1383","645","2631","1316","1315","738","371","367","69","39","30","1","2","0","0","3","0","0","0","3","0","0","26","0","1","0","2","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","1","0","0","0","1","0","2","1","2","2","1","1","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","2","3","2","0","2","0","1","1","1","0","0","3","0","3","2","0","3","0","3","0","3","1","2","2","2","2","2",ONGOLE,"23","1","0","0","0","1","1",N,M,"2","0","0",,,,0,0,"0",0,4,"0",0,0,282,"0","0","0",286,616,59,422
"28","18","0032","02206600","2818003202206600",Ilapavuluru,"571402",2.82e+15,"28","18","32","2206600","0","0",VILLAGE,Ilapavuluru,Rural,"535","2451","1233","1218","339","167","172","508","256","252","0","0","0","1195","690","505","1256","543","713","1466","762","704","1315","719","596","548","334","214","611","253","358","5","3","2","151","129","22","151","43","108","8","3","5","107","13","94","3","0","3","33","27","6","985","471","514","28","18","32","32","2206600",ILAPAVULURU,"1432","535","2451","1233","1218","508","256","252","0","0","0","1","5","0","1","0","0","0","0","3","0","0","47","0","2","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","0","3","1","1","0","2","3","2","3","2","0","1","0","1","1","1","0","2","0","0","3","2","0","3","0","3","0","3","1","2","2","2","2","2",ONGOLE,"32","1","0","0","0","1","1",N,,"2","0","0",,,,0,71,"0",0,168,"0",0,0,0,"0","0","0",239,805,0,388
"28","18","0030","02204100","2818003002204100",Uppugundur,"571403",2.82e+15,"28","18","30","2204100","0","0",VILLAGE,Uppugundur,Rural,"2221","9055","4656","4399","997","503","494","2419","1263","1156","1261","681","580","5791","3425","2366","3264","1231","2033","4428","2636","1792","4115","2567","1548","584","400","184","2077","938","1139","104","68","36","1350","1161","189","313","69","244","26","10","16","221","29","192","16","7","9","50","23","27","4627","2020","2607","28","18","30","30","2204100",UPPUGUNDUR,"1197","2221","9055","4656","4399","2419","1263","1156","1261","681","580","1","4","0","1","0","1","1","0","3","0","0","65","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","2","1","0","0","1","3","0","0","0","1","0","1","1","2","2","2","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","1","0","2","3","1","1","0","1","0","1","1","0","3","0","0","3","1","1","0","0","3","0","3","1","2","2","2","2","2",ONGOLE,"25","1","0","0","0","1","1",N,M,"2","0","0",,,,0,52,"0",0,0,"0",0,0,0,"0","0","0",52,946,0,199
