SID,DID,TID,VILL_CODE,C_CODE01,NAME,UID,CENSUS_COD,STATE,DISTRICT,SUB_DIST,TOWN_VILL,WARD,EB,LEVEL,NAME_1,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,NON_WORK_P,NON_WORK_M,NON_WORK_F,ST_CODE,DIST_CODE,THSIL_CODE,BLOCK_CODE,V_CT_CODE,VILL_NAME,AREA,T_HH,T_P,T_M,T_F,SC_P,SC_M,SC_F,ST_P,ST_M,ST_F,EDU_FAC,P_SCH,RANG_P_SCH,M_SCH,RANG_M_SCH,S_SCH,S_S_SCH,COLLEGE,RANG_COLL,IND_SCH,TR_SCH,ADLT_LT_CT,OTH_SCH,MEDI_FAC,ALL_HOSP,RANG_ALL,AYU_HOSP,UN_HOSP,HOM_HOSP,ALL_DISP,AYU_DISP,UN_DISP,HOM_DISP,MCW_CNTR,RANG_MCW,M_HOME,CWC,H_CNTR,PH_CNTR,RANG_PHC,PHS_CNT,FWC_CNTR,TB_CLN,N_HOME,RMP,SMP,CHW,OTH_CNTR,DRNK_WAT_F,RANG_WAT_F,TAP,WELL,TANK,TUBEWELL,HANDPUMP,RIVER,CANAL,LAKE,SPRING,OTHER,SOU_SUMM,RANG_SS,SS_CODE,P_T_FAC,POST_OFF,RANG_PO,TELE_OFF,POST_TELE,PHONE,RANG_PHONE,COMM_FAC,BS_FAC,RANG_BS,RS_FAC,RANG_RS,NW_FAC,RANG_NW,BANK_FAC,COMM_BANK,RANG_COMM,COOP_BANK,RANG_COOP,CRSOC_FAC,AC_SOC,RANG_ACS,NAC_SOC,RANG_NAC,OTHER_SOC,RANG_OTH,RC_FAC,C_V_HALL,RANG_CV,SP_CL_FAC,RANG_SPCL,ST_AU_FAC,RANG_STAU,APP_PR,APP_MR,APP_FP,APP_NAVRIV,APP_NAVCAN,APP_NW,NEAR_TOWN,DIST_TOWN,POWER_SUPL,POWER_DOM,POWER_AGR,POWER_OTH,POWER_ALL,PAP_MAG,NEWS_PAP,MAGAZINE,A_INCEXP,TOT_INC,TOT_EXP,MAN_COMM1,MAN_COMM2,MAN_COMM3,LAND_FORES,CANAL_GOVT,CANAL_PVT,WELL_WO_EL,WELL_W_EL,TW_WO_EL,TW_W_EL,TANK_IRR,RIVER_IRR,LAKE_IRR,W_FALL,OTH_IRR,TOT_IRR,UN_IRR,CULT_WASTE,AREA_NA_CU
"28","17","0054","02145500","2817005402145500",Jillellamudi,"570604",2.82e+15,"28","17","54","2145500","0","0",VILLAGE,Jillellamudi,Rural,"268","1103","576","527","140","64","76","80","37","43","6","4","2","738","433","305","365","143","222","508","293","215","493","293","200","160","129","31","183","69","114","3","2","1","147","93","54","15","0","15","0","0","0","15","0","15","0","0","0","0","0","0","595","283","312","28","17","54","54","2145500",JILLELLAMUDI,"246","268","1103","576","527","80","37","43","6","4","2","1","1","0","0","1","0","0","0","3","0","0","0","1","1","0","3","0","0","0","0","0","0","1","0","3","0","0","0","0","3","1","0","0","0","1","0","0","1","1","0","1","2","2","2","2","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","0","3","1","1","0","0","2","1","0","2","0","3","1","0","2","0","3","0","3","0","3","1","2","2","2","2","2",BAPATLA,"15","1","0","0","0","1","1",N,M,"2","0","0",,,,0,180.08,"0",0,0,"0",0,0,0,"0","0","0",180.08,0,0,65
"28","17","0054","02146300","2817005402146300",Appikatla,"570626",2.82e+15,"28","17","54","2146300","0","0",VILLAGE,Appikatla,Rural,"577","2083","1059","1024","156","87","69","318","199","119","0","0","0","1372","745","627","711","314","397","929","626","303","577","414","163","192","177","15","190","110","80","2","2","0","193","125","68","352","212","140","88","85","3","253","126","127","0","0","0","11","1","10","1154","433","721","28","17","54","54","2146300",APPIKATLA,"791","577","2083","1059","1024","318","199","119","0","0","0","1","3","0","1","0","1","0","0","3","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","1","2","1","2","1","2","2","2","2","2",,"0",,"1","1","0","1","1","1","0","1","1","0","1","0","0","3","1","1","0","0","3","1","1","0","0","3","1","0","2","0","3","0","3","0","3","1","2","2","2","2","2",BAPATLA,"10","1","0","0","0","1","1",N,M,"2","0","0",,,,0,676.23,"0",0,0,"0",0,0,0,"0","0","0",676.23,11.74,0,103.03
"28","17","0054","02146700","2817005402146700",Cheruvu,"570628",2.82e+15,"28","17","54","2146700","0","0",VILLAGE,Cheruvu,Rural,"1240","4411","2192","2219","556","274","282","1503","755","748","212","104","108","2416","1396","1020","1995","796","1199","2574","1394","1180","2018","1273","745","554","437","117","1177","690","487","2","2","0","285","144","141","556","121","435","4","0","4","515","102","413","1","1","0","36","18","18","1837","798","1039","28","17","54","54","2146700",CHERUVU,"1740","1240","4411","2192","2219","1503","755","748","212","104","108","1","2","0","1","0","1","0","0","2","0","0","5","0","2","0","2","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","1","2","1","2","2","2","2","2","2","2",,"0",,"1","0","1","0","0","75","0","2","0","1","0","2","0","2","2","0","1","0","2","1","1","0","0","3","0","3","2","0","2","0","3","0","3","1","2","2","2","2","2",BAPATLA,"8","1","0","0","0","1","1",N,,"1","809332","927292",,,,0,1416.32,"0",0,0,"0",0,0,0,"0","0","0",1416.32,20.99,20,281.1
"28","17","0054","02146200","2817005402146200",Bharthipudi,"570632",2.82e+15,"28","17","54","2146200","0","0",VILLAGE,Bharthipudi,Rural,"376","1347","665","682","133","72","61","214","105","109","90","48","42","877","477","400","470","188","282","675","401","274","655","391","264","69","57","12","431","214","217","15","7","8","140","113","27","20","10","10","0","0","0","15","6","9","0","0","0","5","4","1","672","264","408","28","17","54","54","2146200",BHARTHIPUDI,"225","376","1347","665","682","214","105","109","90","48","42","1","1","0","0","1","0","0","0","3","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","2","1","2","2","2","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","2","1","1","0","0","3","2","0","1","0","3","2","0","1","0","3","0","3","2","0","3","0","3","0","3","1","2","2","2","2","2",BAPATLA,"10","1","0","0","0","1","1",N,,"2","0","0",,,,0,155.87,"0",0,0,"0",0,0,0,"0","0","0",155.87,0,0,69
"28","17","0052","02144800","2817005202144800",Khajipalem,"570642",2.82e+15,"28","17","52","2144800","0","0",VILLAGE,Khajipalem,Rural,"1806","6355","3144","3211","650","330","320","854","429","425","197","102","95","3944","2137","1807","2411","1007","1404","3052","1800","1252","2075","1519","556","284","271","13","1053","731","322","36","29","7","702","488","214","977","281","696","4","2","2","909","244","665","6","2","4","58","33","25","3303","1344","1959","28","17","52","52","2144800",KHAJIPALEM,"1112","1806","6355","3144","3211","854","429","425","197","102","95","1","7","0","1","0","1","1","1","0","1","0","2","0","1","0","3","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","2","0","0","1","1","0","1","1","2","2","2","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","0","3","1","1","0","1","0","1","1","0","1","0","2","0","1","1","0","0","3","0","3","1","2","2","2","2","2",PONNUR,"15","1","0","0","0","1","1",N,M,"1","566992","546086",,,,0,796.83,"0",5.26,0,"0",0,0,0,"0","0","0",802.09,2,51,256.52
"28","17","0054","02146800","2817005402146800",Narasayapalem,"570643",2.82e+15,"28","17","54","2146800","0","0",VILLAGE,Narasayapalem,Rural,"1526","5382","2725","2657","473","248","225","2193","1119","1074","79","40","39","3072","1782","1290","2310","943","1367","3046","1734","1312","2806","1717","1089","441","379","62","2142","1176","966","17","8","9","206","154","52","240","17","223","4","2","2","225","10","215","1","0","1","10","5","5","2336","991","1345","28","17","54","54","2146800",NARASAYAPALEM,"1579","1526","5382","2725","2657","2193","1119","1074","79","40","39","1","3","0","1","0","1","0","0","3","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","3","1","0","0","0","0","0","0","1","1","0","1","2","1","2","2","2","1","2","2","2",,"0",,"1","1","0","0","0","150","0","1","1","0","2","3","0","3","1","1","0","0","1","1","1","0","0","3","2","0","2","0","3","0","3","0","3","1","2","2","2","2","2",BAPATLA,"12","1","0","0","0","1","1",N,M,"1","350000","350000",RICE,,,0,1262.62,"0",0,0,"0",0,0,0,"0","0","0",1262.62,53.01,0,263.04
"28","17","0054","02146100","2817005402146100",Neredupalle,"570653",2.82e+15,"28","17","54","2146100","0","0",VILLAGE,Neredupalle,Rural,"13","50","27","23","10","4","6","0","0","0","50","27","23","12","9","3","38","18","20","32","18","14","32","18","14","0","0","0","31","17","14","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","9","9","28","17","54","54","2146100",NEREDUPALLE,"371","13","50","27","23","0","0","0","50","27","23","2","0","1","0","3","0","0","0","3","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","2","2","2","1","2","2","2","2","2","2",,"0",,"2","0","1","0","0","0","3","2","0","1","0","1","0","3","2","0","3","0","3","2","0","1","0","3","0","3","2","0","3","0","3","0","3","2","1","2","2","2","2",BAPATLA,"10","1","0","0","0","1","2",,,"2","0","0",,,,0,333.19,"0",0,0,"0",0,0,0,"0","0","0",333.19,5,0,32.78
"28","17","0052","02144900","2817005202144900",Allur,"570666",2.82e+15,"28","17","52","2144900","0","0",VILLAGE,Allur,Rural,"1310","5002","2502","2500","567","262","305","1028","531","497","734","365","369","2975","1602","1373","2027","900","1127","2508","1515","993","1456","1286","170","352","348","4","874","753","121","5","3","2","225","182","43","1052","229","823","9","3","6","1023","217","806","0","0","0","20","9","11","2494","987","1507","28","17","52","52","2144900",ALLUR,"1646","1310","5002","2502","2500","1028","531","497","734","365","369","1","8","0","1","0","1","0","0","2","0","0","2","0","1","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","0","1","0","0","0","1","0","2","1","2","2","2","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","0","3","2","0","2","0","2","1","1","0","2","0","2","0","2","0","2","0","3","0","3","1","2","2","2","2","2",PONNUR,"20","1","0","0","0","1","1",N,M,"1","149504","148374",,,,0,1275.57,"0",0,0,"0",0,0,0,"0","0","0",1275.57,5.6,140.83,224
"28","17","0054","02146600","2817005402146600",Jammulapalem,"570670",2.82e+15,"28","17","54","2146600","0","0",VILLAGE,Jammulapalem,Rural,"378","1379","661","718","133","65","68","58","32","26","2","1","1","821","439","382","558","222","336","653","424","229","557","410","147","181","162","19","242","150","92","3","2","1","131","96","35","96","14","82","8","4","4","56","3","53","0","0","0","32","7","25","726","237","489","28","17","54","54","2146600",JAMMULAPALEM,"1117","378","1379","661","718","58","32","26","2","1","1","1","2","0","1","0","1","0","0","3","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","3","1","1","0","0","1","0","0","0","1","0","1","2","1","2","2","2","1","2","2","2",,"0",,"1","1","0","1","1","1","0","1","1","0","2","3","0","3","1","1","0","0","2","1","1","0","0","3","0","3","2","0","3","0","3","0","3","1","2","2","2","2","2",BAPATLA,"8","1","0","0","0","1","1",N,M,"1","809332","927292",,,,0,1028.34,"0",0,0,"0",0,0,0,"0","0","0",1028.34,0,0,87.82
"28","17","0054","02146500","2817005402146500",Mulapalem,"570673",2.82e+15,"28","17","54","2146500","0","0",VILLAGE,Mulapalem,Rural,"358","1491","762","729","207","105","102","1372","707","665","79","38","41","639","373","266","852","389","463","875","439","436","498","249","249","43","21","22","441","217","224","1","1","0","13","10","3","377","190","187","0","0","0","377","190","187","0","0","0","0","0","0","616","323","293","28","17","54","54","2146500",MULAPALEM,"1420","358","1491","762","729","1372","707","665","79","38","41","1","3","0","0","1","0","0","0","3","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","1","2","1","2","2","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","1","0","3","2","0","2","0","2","2","0","2","0","3","0","3","2","0","2","0","3","0","3","1","2","2","2","2","2",BAPATLA,"5","1","0","0","0","1","1",N,,"1","73437","131672",,,,0,1191.39,"0",0,0,"0",0,0,0,"0","0","0",1191.39,0,0,228
"28","17","0053","02145100","2817005302145100",Buddam,"570677",2.82e+15,"28","17","53","2145100","0","0",VILLAGE,Buddam,Rural,"445","1686","874","812","175","99","76","0","0","0","112","60","52","862","497","365","824","377","447","818","497","321","795","490","305","96","86","10","576","294","282","2","2","0","121","108","13","23","7","16","0","0","0","19","5","14","0","0","0","4","2","2","868","377","491","28","17","53","53","2145100",BUDDAM,"485","445","1686","874","812","0","0","0","112","60","52","1","1","0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","3","0","0","0","0","1","0","0","0","0","1","0","0","1","1","0","1","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","4","0","1","1","0","2","3","0","3","2","0","1","0","2","1","1","0","0","3","1","0","2","0","1","0","3","0","3","1","2","2","2","2","2",BAPATLA,"10","1","0","0","0","1","1",N,M,"1","47778","74650",,,,0,357,"0",0,0,"0",0,0,0,"0","0","0",357,3,2,123
