SID,DID,TID,VILL_CODE,C_CODE01,NAME,UID,CENSUS_COD,STATE,DISTRICT,SUB_DIST,TOWN_VILL,WARD,EB,LEVEL,NAME_1,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,NON_WORK_P,NON_WORK_M,NON_WORK_F,ST_CODE,DIST_CODE,THSIL_CODE,BLOCK_CODE,V_CT_CODE,VILL_NAME,AREA,T_HH,T_P,T_M,T_F,SC_P,SC_M,SC_F,ST_P,ST_M,ST_F,EDU_FAC,P_SCH,RANG_P_SCH,M_SCH,RANG_M_SCH,S_SCH,S_S_SCH,COLLEGE,RANG_COLL,IND_SCH,TR_SCH,ADLT_LT_CT,OTH_SCH,MEDI_FAC,ALL_HOSP,RANG_ALL,AYU_HOSP,UN_HOSP,HOM_HOSP,ALL_DISP,AYU_DISP,UN_DISP,HOM_DISP,MCW_CNTR,RANG_MCW,M_HOME,CWC,H_CNTR,PH_CNTR,RANG_PHC,PHS_CNT,FWC_CNTR,TB_CLN,N_HOME,RMP,SMP,CHW,OTH_CNTR,DRNK_WAT_F,RANG_WAT_F,TAP,WELL,TANK,TUBEWELL,HANDPUMP,RIVER,CANAL,LAKE,SPRING,OTHER,SOU_SUMM,RANG_SS,SS_CODE,P_T_FAC,POST_OFF,RANG_PO,TELE_OFF,POST_TELE,PHONE,RANG_PHONE,COMM_FAC,BS_FAC,RANG_BS,RS_FAC,RANG_RS,NW_FAC,RANG_NW,BANK_FAC,COMM_BANK,RANG_COMM,COOP_BANK,RANG_COOP,CRSOC_FAC,AC_SOC,RANG_ACS,NAC_SOC,RANG_NAC,OTHER_SOC,RANG_OTH,RC_FAC,C_V_HALL,RANG_CV,SP_CL_FAC,RANG_SPCL,ST_AU_FAC,RANG_STAU,APP_PR,APP_MR,APP_FP,APP_NAVRIV,APP_NAVCAN,APP_NW,NEAR_TOWN,DIST_TOWN,POWER_SUPL,POWER_DOM,POWER_AGR,POWER_OTH,POWER_ALL,PAP_MAG,NEWS_PAP,MAGAZINE,A_INCEXP,TOT_INC,TOT_EXP,MAN_COMM1,MAN_COMM2,MAN_COMM3,LAND_FORES,CANAL_GOVT,CANAL_PVT,WELL_WO_EL,WELL_W_EL,TW_WO_EL,TW_W_EL,TANK_IRR,RIVER_IRR,LAKE_IRR,W_FALL,OTH_IRR,TOT_IRR,UN_IRR,CULT_WASTE,AREA_NA_CU
"28","17","0046","02137900","2817004602137900",Vetapalem,"570048",2.82e+15,"28","17","46","2137900","0","0",VILLAGE,Vetapalem,Rural,"1504","5565","2804","2761","487","259","228","1749","901","848","388","204","184","3584","1928","1656","1981","876","1105","2962","1783","1179","2308","1536","772","497","453","44","1512","846","666","19","10","9","280","227","53","654","247","407","26","8","18","595","221","374","6","0","6","27","18","9","2603","1021","1582","28","17","46","46","2137900",VETAPALEM,"982","1504","5565","2804","2761","1749","901","848","388","204","184","1","6","0","1","0","1","0","0","3","0","0","3","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","1","1","0","1","0","0","0","1","0","0","0","1","0","2","2","2","2","1","0","0","0","0","0",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","0","3","1","1","0","0","3","1","0","3","0","3","1","0","2","0","3","0","3","0","3","1","2","2","2","2","2",TENALI,"13","1","0","0","0","1","1",N,M,"2","0","0",,,,0,594.89,"0",0,0,"0",229.46,0,0,"0","0","0",824.35,3.64,0,154.01
"28","17","0048","02140300","2817004802140300",Pothumarru,"570065",2.82e+15,"28","17","48","2140300","0","0",VILLAGE,Pothumarru,Rural,"339","1275","666","609","144","73","71","858","465","393","75","35","40","670","402","268","605","264","341","839","460","379","667","406","261","52","47","5","482","246","236","0","0","0","133","113","20","172","54","118","1","0","1","165","50","115","0","0","0","6","4","2","436","206","230","28","17","48","48","2140300",POTHUMARRU,"128","339","1275","666","609","858","465","393","75","35","40","1","2","0","0","1","0","0","0","3","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"1","0","1","0","0","1","0","1","1","0","2","1","0","3","2","0","1","0","2","2","0","1","0","3","0","3","2","0","1","0","3","0","3","1","2","2","2","2","2",TENALI,"14","1","0","0","0","1","1",N,,"2","0","0",,,,0,96.23,"0",0,0,"0",2.02,0,0,"0","0","0",98.25,1.5,0,27.9
"28","17","0046","02137600","2817004602137600",Manduru,"570068",2.82e+15,"28","17","46","2137600","0","0",VILLAGE,Manduru,Rural,"852","2803","1385","1418","311","157","154","477","244","233","101","58","43","1787","956","831","1016","429","587","1468","838","630","1167","751","416","297","236","61","612","337","275","1","1","0","257","177","80","301","87","214","35","12","23","243","61","182","1","1","0","22","13","9","1335","547","788","28","17","46","46","2137600",MANDURU,"722","852","2803","1385","1418","477","244","233","101","58","43","1","2","0","1","0","1","0","0","3","0","0","1","3","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","3","1","0","0","0","2","0","0","0","1","0","2","2","1","2","2","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","0","3","2","0","3","0","3","2","0","3","0","3","0","3","2","0","3","0","3","0","3","1","2","2","2","2","2",TENALI,"12","1","0","0","0","1","1",N,M,"2","0","0",,,,0,611.07,"0",0,0,"0",0,0,0,"0","0","0",611.07,0,10,100
"28","17","0047","02138500","2817004702138500",Mulpur,"570075",2.82e+15,"28","17","47","2138500","0","0",VILLAGE,Mulpur,Rural,"1452","5560","2864","2696","610","304","306","2983","1516","1467","72","39","33","3263","1805","1458","2297","1059","1238","2979","1832","1147","2809","1798","1011","381","340","41","2149","1252","897","19","13","6","260","193","67","170","34","136","8","1","7","148","27","121","2","0","2","12","6","6","2581","1032","1549","28","17","47","47","2138500",MULPUR,"1292","1452","5560","2864","2696","2983","1516","1467","72","39","33","1","5","0","1","0","1","0","0","1","0","0","0","6","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","1","2","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","2","0","3","2","0","2","0","2","2","0","2","0","3","0","3","2","0","2","0","3","0","3","1","2","2","2","2","2",TENALI,"23","1","0","0","0","1","1",N,M,"2","0","0",PADDY,BLACKGRAM,,0,1160,"0",0,0,"0",81,0,0,"0","0","0",1241,0,0,51
"28","17","0046","02137800","2817004602137800",Tsundur,"570078",2.82e+15,"28","17","46","2137800","0","0",VILLAGE,Tsundur,Rural,"1584","6426","3362","3064","599","303","296","2828","1570","1258","390","194","196","4178","2439","1739","2248","923","1325","2794","1778","1016","1896","1450","446","566","516","50","920","569","351","37","30","7","373","335","38","898","328","570","17","6","11","743","262","481","72","9","63","66","51","15","3632","1584","2048","28","17","46","46","2137800",TSUNDUR,"1163","1584","6426","3362","3064","2828","1570","1258","390","194","196","1","5","0","2","0","2","1","0","3","0","0","8","0","1","0","3","0","0","0","0","1","0","0","0","3","0","0","1","1","0","1","0","0","0","6","0","0","0","1","0","2","2","2","1","2","2","2","2","2","2",,"0",,"1","1","0","0","1","1","0","1","1","0","1","0","0","3","1","1","0","0","3","1","1","0","0","3","2","0","2","0","3","0","3","0","3","1","2","2","2","2","2",TENALI,"14","1","0","0","0","1","1",N,M,"2","0","0",,,,0,955.46,"0",0,0,"0",12.95,0,0,"0","0","0",968.41,2.02,180,12.57
"28","17","0046","02138000","2817004602138000",Kothapalle  Narikellapalle,"570087",2.82e+15,"28","17","46","2138000","0","0",VILLAGE,Kothapalle  Narikellapalle,Rural,"154","603","319","284","61","41","20","139","65","74","31","17","14","404","232","172","199","87","112","315","176","139","309","172","137","57","32","25","220","111","109","0","0","0","32","29","3","6","4","2","0","0","0","5","3","2","0","0","0","1","1","0","288","143","145","28","17","46","46","2138000",KOTHAPALLE  NARIKELLAPALLE,"412","154","603","319","284","139","65","74","31","17","14","1","2","0","0","3","0","0","0","3","0","0","2","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","1","0","0","1","1","0","0","1","2","2","1","0","0","0","0","0",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","0","3","2","0","3","0","3","2","0","3","0","3","0","3","2","0","3","0","3","0","3","1","2","2","2","2","2",TENALI,"15","1","0","0","0","1","1",N,M,"2","0","0",,,,0,371.09,"0",0,0,"0",2.02,0,0,"0","0","0",373.11,0.81,30,8.08
"28","17","0049","02142100","2817004902142100",Potharlanka,"570088",2.82e+15,"28","17","49","2142100","0","0",VILLAGE,Potharlanka,Rural,"2838","9983","4990","4993","1182","578","604","4546","2271","2275","67","33","34","5255","2783","2472","4728","2207","2521","5381","3191","2190","4631","2885","1746","780","644","136","3482","1987","1495","123","64","59","246","190","56","750","306","444","12","7","5","505","163","342","55","27","28","178","109","69","4602","1799","2803","28","17","49","49","2142100",POTHARLANKA,"1821","2838","9983","4990","4993","4546","2271","2275","67","33","34","1","13","0","2","0","0","0","0","3","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","3","0","0","0","0","2","2","0","0","0","8","0","0","0","1","0","1","2","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","94","0","1","1","0","2","3","0","1","2","0","1","0","3","1","0","1","0","1","2","0","1","1","0","0","2","0","3","1","2","2","1","2","2",REPALLE,"21","1","0","0","0","1","1",N,M,"1","580369","617594",BRICKS,,,0,0,"0",0,0,"49",1254.52,0,0,"0","0","0",1303.08,259,0,258.19
"28","17","0049","02141600","2817004902141600",Boddulurupadu,"570097",2.82e+15,"28","17","49","2141600","0","0",VILLAGE,Boddulurupadu,Rural,"271","903","458","445","114","60","54","206","105","101","0","0","0","478","266","212","425","192","233","512","290","222","294","282","12","84","84","0","165","157","8","0","0","0","45","41","4","218","8","210","0","0","0","218","8","210","0","0","0","0","0","0","391","168","223","28","17","49","49","2141600",BODDULURUPADU,"110","271","903","458","445","206","105","101","0","0","0","1","1","0","0","1","0","0","0","3","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","2","2","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","2","0","1","0","2","0","2","2","0","1","0","2","2","0","1","0","1","0","3","2","0","1","0","1","0","3","1","2","2","2","2","2",TENALI,"20","1","0","0","0","1","1",N,M,"1","81234","86361",,,,0,91.86,"0",0,0,"0",0,0,0,"0","0","0",91.86,0.33,0,17.8
"28","17","0049","02142000","2817004902142000",Donepudi,"570110",2.82e+15,"28","17","49","2142000","0","0",VILLAGE,Donepudi,Rural,"1252","4473","2281","2192","409","213","196","2232","1161","1071","61","33","28","2827","1489","1338","1646","792","854","2189","1431","758","1977","1305","672","314","300","14","1307","738","569","15","8","7","341","259","82","212","126","86","2","2","0","63","15","48","8","1","7","139","108","31","2284","850","1434","28","17","49","49","2142000",DONEPUDI,"854","1252","4473","2281","2192","2232","1161","1071","61","33","28","1","4","0","1","0","1","0","0","2","0","0","0","6","1","0","2","0","0","0","0","0","0","0","0","3","0","0","0","0","2","1","0","0","0","5","0","0","0","1","0","1","2","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","108","0","1","1","0","2","2","0","1","1","1","0","0","3","1","1","0","0","2","3","0","2","0","2","0","2","0","3","1","2","2","2","2","2",REPALLE,"19","1","0","0","0","1","1",N,M,"1","570078","560636",BRICKS,,,0,534.19,"0",0,0,"0",115.34,0,0,"0","0","0",649.53,37.49,0,166.71
"28","17","0048","02140700","2817004802140700",Balijepalle,"570111",2.82e+15,"28","17","48","2140700","0","0",VILLAGE,Balijepalle,Rural,"433","1570","784","786","176","84","92","381","191","190","184","101","83","905","482","423","665","302","363","902","495","407","690","435","255","47","41","6","574","332","242","8","6","2","61","56","5","212","60","152","6","3","3","205","57","148","1","0","1","0","0","0","668","289","379","28","17","48","48","2140700",BALIJEPALLE,"222","433","1570","784","786","381","191","190","184","101","83","1","2","0","0","1","0","0","0","3","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","2","2","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","1","0","3","2","0","1","0","1","2","0","1","0","3","0","3","2","0","1","0","3","0","3","1","2","2","2","2","2",TENALI,"16","1","0","0","0","1","1",N,M,"2","0","0",,,,0,185.18,"0",0,0,"0",0,0,0,"0","0","0",185.18,0,0,36.47
